filename,label.risk_level,label.risk_category,uav.mass_kg,uav.max_speed_mps,uav.battery_model.hover_power_W,environment.weather.wind_mps,environment.weather.gust_mps,environment.gnss_jam_dbm,daa.sep_threshold_m,daa.ttc_threshold_s,airspace.altitude_agl_max_m,uav.type,mission.type,mission.pattern,environment.weather.visibility,environment.gnss_multipath,is_missing__environment.gnss_multipath,comms.uplink_ok,is_missing__comms.uplink_ok,comms.downlink_ok,is_missing__comms.downlink_ok,environment.em_interference,is_missing__environment.em_interference,mission.runway_required,is_missing__mission.runway_required,has_lidar,is_missing__has_lidar,has_radar,is_missing__has_radar,has_gnss,is_missing__has_gnss,has_imu,is_missing__has_imu,has_camera_rgb,is_missing__has_camera_rgb,has_camera_thermal,is_missing__has_camera_thermal,feat_mission_dist_m,feat_mission_climb_m,feat_mission_tortuosity,feat_obstacle_count,feat_obstacle_avg_speed,feat_airspace_area_m2,feat_obstacle_density_per_km2,feat_weather_score,feat_power_to_weight,dq_core_present_pct,dq_weather_present,dq_uav_present,dq_mission_present,dq_comms_present,dq_sensors_present_pct
Heavy_Lift_Ship_Deck_Delivery_in_Jungle_with_Hail_0a740ade3c7f.json,3.0,High Risk,45.0,18.0,2134.6,8.0,4.5,-75.0,25.0,20.0,120.0,heavy_lift,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,242.98,15.0,22.0,1,2.23606797749979,40000.0,25.0,3,47.43555555555555,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Jungle_with_Temperature_Extremes_dce024745661.json,2.0,Medium Risk,45.0,18.0,1800.0,8.0,4.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,228.33,10.0,43.33,1,2.23606797749979,30000.0,33.333333333333336,0,40.0,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Low_Visibility_761204db42e0.json,3.0,High Risk,45.0,18.0,2800.0,6.5,4.0,,25.0,20.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,211.49,10.0,60.89,1,1.0,30000.0,33.333333333333336,3,62.22222222222222,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Low_Visibility_f7ffa632c852.json,3.0,High Risk,45.0,18.0,3227.2,8.0,4.0,-75.0,25.0,15.0,60.0,heavy_lift,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,193.05,15.0,79.31,1,2.5,30000.0,33.333333333333336,3,71.71555555555555,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Mountainous_Hot_Environment_354a7be9f833.json,2.0,Medium Risk,45.0,22.0,3227.2,8.5,4.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,215.39,20.0,30.0,0,0.0,30000.0,0.0,0,71.71555555555555,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Mountainous_Low_Visibility_b6362e150ae4.json,3.0,High Risk,85.0,18.0,8378.0,8.5,4.2,-75.0,50.0,30.0,250.0,heavy_lift,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2670.44,50.0,43.27,1,2.23606797749979,4000000.0,0.25,3,98.56470588235294,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Rain_da8086ee2815.json,3.0,High Risk,45.0,18.0,3227.2,8.5,4.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,207.9,15.0,54.23,1,2.0,30000.0,33.333333333333336,6,71.71555555555555,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Rain_dfe6463a8bb4.json,3.0,High Risk,45.0,18.0,1800.0,7.5,4.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,231.4,20.0,56.88,0,0.0,30000.0,0.0,5,40.0,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Rural_Hot_Environment_7f54a6845ec1.json,2.0,Medium Risk,45.0,18.0,2200.0,8.0,4.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,202.64,20.0,33.57,0,0.0,30000.0,0.0,0,48.888888888888886,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Rural_Hot_Environment_9a874e245822.json,2.0,Medium Risk,45.0,22.0,2800.0,8.0,4.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,213.75,15.0,26.5,0,0.0,30000.0,0.0,0,62.22222222222222,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Sandstorm_3d48814071e5.json,3.0,High Risk,45.0,18.0,2800.0,9.5,4.5,,25.0,15.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,104.35,10.0,32.97,1,1.0,8000.0,125.0,3,62.22222222222222,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Sandstorm_4c7146d5d2a4.json,3.0,High Risk,85.0,18.0,4500.0,10.0,5.0,-95.0,25.0,15.0,80.0,heavy_lift,delivery,custom,poor,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,133.22,10.0,183.98,1,0.5,8000.0,125.0,3,52.94117647058823,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Sandstorm_845b858f3384.json,3.0,High Risk,45.0,18.0,3227.2,12.0,6.0,,25.0,20.0,60.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,235.89,10.0,56.62,1,1.0,30000.0,33.333333333333336,3,71.71555555555555,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Sandstorm_c6843fcc14bf.json,3.0,High Risk,45.0,22.0,3227.2,9.0,4.5,,25.0,15.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,211.56,20.0,29.07,1,2.23606797749979,30000.0,33.333333333333336,3,71.71555555555555,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Snowfall_db89cf7b54fb.json,3.0,High Risk,28.5,18.0,1800.0,7.5,4.0,,10.0,5.0,60.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,104.77,10.0,60.35,1,2.1213203435596424,8000.0,125.0,3,63.1578947368421,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Snowfall_near_Wind_Farm_65591127dfc2.json,3.0,High Risk,45.0,18.0,3227.2,8.5,4.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,170.22,10.0,24.09,1,1.0,30000.0,33.333333333333336,4,71.71555555555555,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Suburban_Area_with_Lightning_Risk_d258e46079ce.json,3.0,High Risk,45.0,18.0,2800.0,8.0,4.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,212.44,20.0,28.41,1,2.0,30000.0,33.333333333333336,1,62.22222222222222,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Thermal_Updrafts_a7836a9d129f.json,3.0,High Risk,45.0,18.0,3200.0,6.5,3.2,,25.0,15.0,120.0,heavy_lift,delivery,corridor,good,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,648.52,10.0,69.28,1,2.23606797749979,120000.0,8.333333333333334,1,71.11111111111111,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Urban_Canyon_with_Cold_Weather_c3a18aafba97.json,3.0,High Risk,28.5,18.0,2200.0,8.5,4.2,-95.0,15.0,10.0,75.0,heavy_lift,delivery,corridor,good,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,211.42,10.0,35.08,1,2.23606797749979,30000.0,33.333333333333336,1,77.19298245614036,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Urban_Canyon_with_Snowfall_4cc79a4325ee.json,3.0,High Risk,45.0,18.0,2800.0,8.0,4.0,,20.0,15.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,198.15,15.0,33.66,1,2.23606797749979,30000.0,33.333333333333336,4,62.22222222222222,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Volcanic_Cold_Zone_ef587b4c100a.json,3.0,High Risk,45.0,22.0,3200.0,8.5,4.0,-85.0,25.0,15.0,120.0,heavy_lift,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,261.54,20.0,28.46,1,1.118033988749895,60000.0,16.666666666666668,4,71.11111111111111,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Volcanic_Hot_Zone_0ce525f58082.json,3.0,High Risk,45.0,22.0,1800.0,8.0,4.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,good,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,438.08,20.0,38.48,1,1.118033988749895,160000.0,6.25,1,40.0,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Volcanic_Hot_Zone_9e02d890036d.json,3.0,High Risk,45.0,18.0,4200.0,8.0,4.0,-85.0,25.0,15.0,300.0,heavy_lift,delivery,corridor,good,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1179.09,30.0,146.46,1,1.5,800000.0,1.25,1,93.33333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Volcanic_Zone_with_Gusts_763d9a7c5d40.json,3.0,High Risk,45.0,18.0,3227.2,8.5,4.5,-85.0,25.0,20.0,120.0,heavy_lift,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,260.48,20.0,51.92,1,1.0,75000.0,13.333333333333334,4,71.71555555555555,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Volcanic_Zone_with_Icing_04324c8f17db.json,3.0,High Risk,45.0,18.0,3200.0,8.5,4.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,210.7,10.0,19.09,1,1.4142135623730951,30000.0,33.333333333333336,3,71.11111111111111,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Warehouse_12019e513f72.json,1.0,Low Risk,28.5,15.0,1434.5,1.5,1.0,,5.0,5.0,12.0,heavy_lift,delivery,custom,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,73.09,3.5,27.57,0,0.0,4800.0,0.0,0,50.333333333333336,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Ship_Deck_Delivery_in_Warehouse_Indoor_with_Lightning_Risk_8a3cc3476208.json,3.0,High Risk,28.5,18.0,1800.0,3.0,2.0,,5.0,8.0,15.0,heavy_lift,delivery,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,51.06,3.5,35.07,1,0.5,2000.0,500.0,1,63.1578947368421,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Snowfall_Crosswind_Training_in_Desert_9fa9c143ae7a.json,3.0,High Risk,45.0,22.0,1800.0,9.5,4.5,,25.0,15.0,150.0,heavy_lift,inspection,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1801.8,40.0,269.89,1,1.0,480000.0,2.0833333333333335,3,40.0,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Snowfall_Delivery_at_Industrial_Plant_75544631cc7f.json,3.0,High Risk,35.0,18.0,2800.0,7.5,4.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,156.9,10.0,65.4,1,2.0,30000.0,33.333333333333336,4,80.0,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Snowfall_Delivery_in_Wind_Farm_cb5eecefdb90.json,3.0,High Risk,35.0,18.0,1800.0,8.5,4.2,,10.0,5.0,60.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,505.13,10.0,261.58,1,2.23606797749979,30000.0,33.333333333333336,3,51.42857142857143,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Snowfall_Delivery_to_Ship_Deck_4a5dccd054ef.json,3.0,High Risk,28.5,18.0,2100.0,7.5,4.2,,25.0,15.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,200.71,15.0,35.38,1,2.1213203435596424,30000.0,33.333333333333336,3,73.6842105263158,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Snowfall_Inspection_at_Industrial_Bridge_Site_22ee6ba0756e.json,3.0,High Risk,28.5,18.0,2200.0,7.2,4.1,,25.0,15.0,120.0,heavy_lift,inspection,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,365.52,25.0,178.35,1,2.692582403567252,30000.0,33.333333333333336,4,77.19298245614036,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Snowfall_Mission_in_Underground_Mine_309e5552b382.json,3.0,High Risk,35.0,18.0,2200.0,5.0,3.0,,10.0,8.0,40.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,149.17,10.0,137.91,1,0.5,8000.0,125.0,3,62.857142857142854,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Snowfall_Recon_Mission_cff4de5feb99.json,3.0,High Risk,28.5,22.0,1450.0,8.5,4.2,-75.0,50.0,30.0,120.0,heavy_lift,area_recon_fixedwing,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,5045.46,70.0,301.61,1,3.605551275463989,3000000.0,0.33333333333333337,4,50.87719298245614,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Snowfall_Recon_Mission_e4f8049565cd.json,3.0,High Risk,28.5,22.0,1800.0,7.5,4.0,-95.0,25.0,15.0,120.0,heavy_lift,search_rescue,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,392.63,35.0,336.54,1,1.4142135623730951,40000.0,25.0,4,63.1578947368421,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Snowfall_Training_in_Underground_Mine_487d79f3930e.json,3.0,High Risk,28.5,18.0,1800.0,9.5,4.8,,10.0,5.0,50.0,heavy_lift,inspection,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,422.1,0.0,258.7,1,0.5,30000.0,33.333333333333336,3,63.1578947368421,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Survey_at_Airport_Perimeter_with_Lightning_Risk_c48990f16e73.json,3.0,High Risk,28.5,18.0,1800.0,8.0,4.5,,25.0,15.0,120.0,heavy_lift,survey,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1600.67,20.0,180.0,1,1.0,480000.0,2.0833333333333335,1,63.1578947368421,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Survey_in_Urban_Canyon_with_Lightning_Risk_8e321bc63419.json,3.0,High Risk,35.5,18.0,1800.0,8.5,4.5,,25.0,30.0,120.0,heavy_lift,waypoint_survey,grid,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,353.42,20.0,287.19,1,1.4142135623730951,30000.0,33.333333333333336,1,50.70422535211268,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_at_Airport_Perimeter_Under_Hot_Conditions_bcef97a816b7.json,2.0,Medium Risk,28.5,18.0,1167.0,6.5,3.2,,25.0,15.0,120.0,heavy_lift,delivery,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,859.92,40.0,255.65,1,2.0,120000.0,8.333333333333334,0,40.94736842105263,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_at_Bridge_Site_Under_Strong_Crosswind_b63356766da9.json,3.0,High Risk,45.0,18.0,1800.0,12.0,4.5,,15.0,10.0,120.0,heavy_lift,inspection,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,241.65,20.0,187.61,1,2.5,30000.0,33.333333333333336,0,40.0,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_at_Bridge_Site_in_Fog_554a6b3d6b63.json,3.0,High Risk,28.5,18.0,2100.0,6.5,3.2,-75.0,25.0,15.0,120.0,heavy_lift,inspection,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,335.67,15.0,166.67,1,1.118033988749895,30000.0,33.333333333333336,5,73.6842105263158,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_at_Bridge_Site_in_Low_Visibility_fd2b667f317c.json,3.0,High Risk,28.5,18.0,2200.0,8.0,4.5,-85.0,15.0,10.0,120.0,heavy_lift,inspection,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,469.89,20.0,321.71,1,1.0,30000.0,33.333333333333336,3,77.19298245614036,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_at_Bridge_Site_in_Rain_d7b0258eadcf.json,3.0,High Risk,28.5,18.0,1800.0,8.5,4.2,,25.0,20.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,424.16,20.0,172.95,1,1.0,30000.0,33.333333333333336,6,63.1578947368421,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_at_Bridge_Site_under_Low_Visibility_33b9e4116b2d.json,3.0,High Risk,28.5,18.0,1800.0,8.0,4.0,-85.0,15.0,8.0,120.0,heavy_lift,inspection,corridor,poor,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,334.06,20.0,164.83,1,1.4142135623730951,30000.0,33.333333333333336,3,63.1578947368421,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Cold_Industrial_Plant_f1eaa95b787d.json,3.0,High Risk,28.5,18.0,1434.5,7.5,4.0,-85.0,25.0,15.0,120.0,heavy_lift,delivery,corridor,good,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,562.05,10.0,262.24,1,1.0,30000.0,33.333333333333336,1,50.333333333333336,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Foggy_Powerline_Corridor_cdae3a536c22.json,3.0,High Risk,28.5,18.0,1800.0,6.0,3.5,,50.0,25.0,120.0,heavy_lift,inspection,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1761.44,40.0,303.63,1,1.4142135623730951,480000.0,2.0833333333333335,3,63.1578947368421,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Hail_561396a2f10e.json,3.0,High Risk,45.0,18.0,3200.0,8.0,4.0,,25.0,20.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1257.65,40.0,263.0,1,2.23606797749979,250000.0,4.0,3,71.11111111111111,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Hot_Powerline_Corridor_b923a3c3ac5f.json,3.0,High Risk,28.5,18.0,1434.5,8.0,4.5,-75.0,25.0,15.0,120.0,heavy_lift,inspection,corridor,good,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1706.82,20.0,60.11,1,2.23606797749979,1600000.0,0.625,1,50.333333333333336,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Icing_Wind_Farm_b466b54023d9.json,2.0,Medium Risk,45.0,18.0,3227.2,8.5,4.0,,25.0,15.0,120.0,heavy_lift,inspection,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1200.0,0.0,270.0,1,2.0,250000.0,4.0,1,71.71555555555555,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Industrial_Plant_under_Cold_Weather_2d8faa887570.json,3.0,High Risk,28.5,18.0,1800.0,7.5,4.0,-95.0,15.0,10.0,120.0,heavy_lift,inspection,corridor,good,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,318.16,15.0,258.13,1,0.8,15000.0,66.66666666666667,1,63.1578947368421,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Jungle_with_Strong_Crosswind_e9d0ae4d48a1.json,3.0,High Risk,45.0,18.0,2200.0,8.5,4.5,-85.0,25.0,15.0,120.0,heavy_lift,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1915.2,20.0,13.19,1,2.23606797749979,3600000.0,0.27777777777777773,4,48.888888888888886,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Low_Visibility_Industrial_Plant_069d05b97445.json,3.0,High Risk,45.0,18.0,1800.0,6.0,3.5,,10.0,5.0,60.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,323.39,11.0,258.0,1,1.118033988749895,18000.0,55.55555555555556,3,40.0,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Low_Visibility_at_Airport_Perimeter_ebbfdc2ffe76.json,3.0,High Risk,45.0,18.0,3227.2,8.0,4.0,-85.0,20.0,10.0,120.0,heavy_lift,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,556.5,20.0,154.29,1,1.0,160000.0,6.25,3,71.71555555555555,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Mountainous_Hail_Conditions_fca37198260f.json,3.0,High Risk,45.0,22.0,3227.2,8.5,4.5,-85.0,25.0,15.0,400.0,heavy_lift,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,737.2,60.0,42.85,1,1.0,480000.0,2.0833333333333335,4,71.71555555555555,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Sandstorm_at_Bridge_Site_4e000e026c31.json,3.0,High Risk,28.5,18.0,1800.0,9.5,4.8,-85.0,25.0,15.0,120.0,heavy_lift,delivery,corridor,poor,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,225.37,15.0,67.07,1,1.118033988749895,30000.0,33.333333333333336,3,63.1578947368421,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Sandstorm_at_Bridge_Site_c2fc957ce6be.json,3.0,High Risk,45.0,18.0,2200.0,10.0,5.0,,25.0,15.0,120.0,heavy_lift,inspection,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,324.38,20.0,120.1,1,2.0,60000.0,16.666666666666668,3,48.888888888888886,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Sandstorm_c84017279776.json,3.0,High Risk,35.0,18.0,1800.0,12.0,6.0,,20.0,15.0,120.0,heavy_lift,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,654.34,10.0,80.57,1,1.118033988749895,300000.0,3.3333333333333335,3,51.42857142857143,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Snowfall_6d56e8e824e7.json,3.0,High Risk,28.5,18.0,1800.0,7.5,4.2,-75.0,25.0,15.0,150.0,heavy_lift,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,977.39,20.0,23.91,1,2.23606797749979,800000.0,1.25,4,63.1578947368421,1.0,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Snowfall_e355c6354edc.json,3.0,High Risk,28.5,18.0,1800.0,8.5,4.2,,25.0,15.0,120.0,heavy_lift,inspection,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1078.26,20.0,195.25,1,2.1633307652783933,480000.0,2.0833333333333335,4,63.1578947368421,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Underground_Mine_2ab6d01fff34.json,3.0,High Risk,25.5,18.0,1800.0,2.0,1.0,,10.0,5.0,15.0,heavy_lift,inspection,corridor,poor,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,185.26,0.0,165.96,1,1.118033988749895,8000.0,125.0,3,70.58823529411765,0.75,1.0,1.0,1.0,1.0,1.0
Heavy_Lift_Swarm_Coordination_in_Underground_Mine_429f9ec938b4.json,3.0,High Risk,25.0,12.0,1410.9,2.0,1.5,,5.0,5.0,50.0,heavy_lift,delivery,corridor,poor,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,109.45,10.0,72.2,0,0.0,8000.0,0.0,4,56.43600000000001,0.75,1.0,1.0,1.0,1.0,1.0
